playerID,daysActive,BatG,BatBA,BatHR,FieldG,FieldPercent,PitchW,PitchL,PitchKBB,allStarCount,Cy_Young_Award,Gold_Glove_Award,Silver_Slugger,MVP,avgSalary,inducted
shortch02,5266,506,0.126255,0,502,0.897687,135,132,1.89398,2,0,0,0,0,0,0
siebeso01,4169,405,0.172727,0.8,399,0.88186,140,114,2.23628,2,0,0,0,0,0,0
sierrru01,7343,2186,0.267529,12.24,1622,0.968378,0,0,0,4,0,0,1,0,2713438,0
sievero01,5862,1887,0.266635,17.6667,1756,0.984921,0,0,0,5,0,0,0,0,0,0
simmoal01,7382,2215,0.334171,14.619,2143,0.98245,0,0,0,3,0,0,0,0,0,1
simmocu01,7308,609,0.170925,0.0434783,569,0.91777,193,183,1.5122,3,0,0,0,0,0,0
simmote01,7316,2456,0.284793,11.8095,2035,0.944064,0,0,0,8,0,0,1,0,742500,0
simsdu01,3656,843,0.239472,7.14286,761,0.9342,0,0,0,0,0,0,0,0,0,0
singebi01,4678,324,0.108959,0,322,0.872513,118,127,1.73416,2,0,0,0,0,0,0
singlke01,5207,2082,0.282237,16.4,1538,0.980931,0,0,0,3,0,0,0,0,0,0
sislege01,5565,2055,0.340148,6.375,2036,0.911846,5,6,0.939843,0,0,0,0,1,0,1
sistisi01,5434,1016,0.244081,2.07692,934,0.866975,0,0,0,0,0,0,0,0,0,0
slaugen01,7833,2380,0.299899,7.68182,2064,0.9808,0,0,0,10,0,0,0,0,0,1
smallro01,3653,872,0.227307,5.54545,831,0.879967,0,0,0,0,0,0,0,0,0,0
smithea02,4175,860,0.303004,3.06667,721,0.9077,0,0,0,0,0,0,0,0,0,0
smithle02,6148,1023,0.046875,0.047619,1022,0.978043,71,92,2.65844,7,0,0,0,0,1620470,0
smithlo01,5821,1613,0.287814,5.15789,1356,0.971279,0,0,0,1,0,0,0,0,1071111,0
smithoz01,6750,2573,0.261814,1.47368,2511,0.977642,0,0,0,15,0,13,1,1,2383333,1
smithre06,5859,1987,0.287217,17.4444,1875,0.982292,0,0,0,7,0,1,0,0,0,0
smithsh01,5912,381,0.232722,0.4,376,0.843025,114,118,1.04803,0,0,0,0,0,0,0
smoltjo01,7739,735,0.159283,0.227273,723,0.958559,213,155,3.74891,8,1,0,1,1,6456926,1
snidedu01,6379,2143,0.295489,22.6111,1918,0.9823,0,0,0,8,0,0,0,0,0,1
snowjt01,5851,1716,0.267506,11.8125,1656,0.99554,0,0,0,0,0,6,0,0,2684643,0
sosasa01,6679,2354,0.273233,32.0526,2203,0.972905,0,0,0,7,0,0,6,1,6892667,0
sotoma01,3983,303,0.132075,0.0833333,297,0.948025,100,92,1.88161,3,0,0,0,0,1155357,0
southbi01,5818,1192,0.297316,3.71429,1117,0.89592,0,0,0,0,0,0,0,0,0,1
spahnwa01,8566,783,0.19391,1.59091,750,0.954232,363,245,1.7747,17,1,0,0,0,0,1
spaldal01,2675,411,0.313075,0.25,479,0.78964,253,65,0.761943,0,0,0,0,0,0,1
sparktu01,4648,313,0.114035,0,313,0.946231,121,136,1.24847,0,0,0,0,0,0,0
speaktr01,7658,2789,0.344679,5.31818,2717,0.9757,0,0,0,0,0,0,0,1,0,1
speiech01,6752,2260,0.245808,5.09091,2224,0.952348,0,0,0,3,0,0,0,0,320000,0
spencji01,5034,1553,0.25,8.58823,1245,0.995433,0,0,0,1,0,2,0,0,0,0
splitpa01,5025,430,0.181818,0,429,0.978,166,143,1.39954,0,0,0,0,0,0,0
stahlja01,3707,981,0.261022,3.1,959,0.974667,0,0,0,0,0,0,0,0,0,0
stahlla01,3306,730,0.232423,3.6,484,0.98872,0,0,0,0,0,0,0,0,0,0
stairma01,6993,1895,0.26249,12.0455,1071,0.961177,0,0,0,0,0,0,0,0,1091389,0
stanked01,3748,1259,0.26831,2.41667,1209,0.8508,0,0,0,3,0,0,0,0,0,0
stanlmi01,5128,1516,0.247511,7.8,1480,0.915791,0,0,0,0,0,4,0,0,0,0
stantmi01,3683,277,0.25,0,277,0.93445,13,22,1.64901,0,0,0,0,0,0,0
stargwi01,7322,2360,0.281569,22.619,2144,0.977232,0,0,0,7,0,0,0,3,0,1
staubru01,8216,2951,0.279424,12.1667,2101,0.97285,0,0,0,6,0,0,0,0,300000,0
stearjo01,3661,810,0.259605,4.18182,783,0.9133,0,0,0,4,0,0,0,0,0,0
steinha01,4817,1646,0.2673,1.92857,1642,0.924232,0,0,0,0,0,0,0,0,0,0
steinte01,4767,1546,0.270628,11.5714,1480,0.97627,0,0,0,3,0,0,0,1,1930962,0
stengca01,4627,1277,0.284282,4,1183,0.9585,0,0,0,0,0,0,0,0,0,1
stephjo03,61,12,0,0,12,0.9231,2,5,2.5455,0,0,0,0,0,0,0
stephri01,4912,1310,0.336069,4.5,1160,0.925148,0,0,0,0,0,0,0,0,0,0
stewada01,6142,523,0.196078,0,523,0.800826,168,129,1.56532,1,0,0,0,3,1795303,0
stewaji01,3679,777,0.23662,0.727273,504,0.838679,0,0,0,0,0,0,0,0,0,0
stiebda01,7028,454,0,0,444,0.900553,176,137,1.5206,7,0,0,0,0,1425000,0
stonest01,3827,340,0.100457,0,320,0.944573,107,93,1.46677,1,1,0,0,0,0,0
stottme01,3656,366,0.160214,0.636364,360,0.969891,164,139,1.54247,5,0,0,0,0,0,0
stottto01,5194,373,0.206612,0.0666667,372,0.96368,138,121,1.92219,0,0,0,0,0,3825607,0
stoveha01,4837,1486,0.28853,7.625,1498,0.814694,0,0,0.333333,0,0,0,0,0,0,0
strawda01,5994,1583,0.258583,19.7059,1384,0.967762,0,0,0,8,0,0,2,0,1895667,0
streega01,9868,504,0.207861,0.2,493,0.95879,0,0,0,0,0,0,0,0,0,0
suhrgu01,3680,1435,0.279366,7,1408,0.990715,0,0,0,1,0,0,0,0,0,0
sukefcl01,6947,486,0.263541,0.2,399,0.975367,0,0,0,0,0,0,0,0,0,0
sullibi03,6058,1147,0.213052,1.3125,1133,0.853425,0,0,0,0,0,0,0,0,0,0
summech01,3802,698,0.255288,4.5,297,0.869779,0,0,0,0,0,0,0,0,0,0
sundbji01,5652,1962,0.247965,5.58824,1930,0.994142,0,0,0,3,0,6,0,0,632032,0
surhobj01,6752,2313,0.281666,9.4,2171,0.935338,0,0,0,1,0,0,0,0,1834218,0
sutclri01,6505,466,0.181495,0.210526,457,0.927211,171,139,1.52328,3,1,0,0,0,1835000,0
suttebr01,4506,661,0.0882353,0,661,0.961383,68,71,2.83869,6,1,0,0,0,1666667,1
suttodo01,8153,785,0.144018,0,774,0.969932,324,256,2.64672,4,0,0,0,1,720000,1
sweenbi02,2670,1039,0.271939,1.22222,1031,0.901633,0,0,0,0,0,0,0,0,0,0
sweenmi01,5508,1454,0.296839,12.6471,789,0.980753,0,0,0,5,0,0,0,0,4549563,0
tananfr01,7327,639,0.152542,0,638,0.957574,240,236,2.23877,3,0,0,0,0,1126667,0
tanneje01,6142,506,0.256028,0.3125,445,0.908804,197,116,1.78291,0,0,0,0,0,0,0
tartada01,4595,1406,0.2726,17.4667,977,0.976521,0,0,0,1,0,0,0,0,2749583,0
tayloto02,6742,2195,0.261328,3.57143,2031,0.886423,0,0,0,2,0,0,0,0,0,0
tebbebi01,5842,1162,0.269978,2.53333,1108,0.979827,0,0,0,4,0,0,0,0,0,0
tekulke01,5536,1050,0.0826446,0,1051,0.978583,94,90,1.5819,1,0,0,0,0,873750,0
templga01,5535,2079,0.271467,4.11765,2010,0.9228,0,0,0,3,0,0,2,0,900964,0
tenacge01,5237,1555,0.241458,13.4,1551,0.899686,0,0,0,1,0,0,0,1,0,0
tennefr01,122,37,0.215827,0,38,0.86645,3,2,3.05,0,0,0,0,0,0,0
tennefr02,6321,1994,0.293746,1.29412,1986,0.853422,0,0,0,0,0,0,0,0,0,0
terrybi01,4747,1721,0.341164,11,1594,0.930363,0,0,0,3,0,0,0,0,0,1
tettlmi01,4750,1485,0.240954,17.5,1139,0.99125,0,0,0,2,0,0,3,0,1419678,0
tewksbo01,4551,303,0.131579,0,302,0.948571,110,102,2.57928,1,0,0,0,0,1288182,0
theveto01,5141,1229,0.247358,0.133333,1208,0.922543,0,0,0,0,0,0,0,0,0,0
thomafr04,6602,2322,0.301012,26.05,971,0.98672,0,0,0,5,0,0,4,2,5813000,1
thomago01,4930,1436,0.224717,17.8667,1167,0.952413,0,0,0,1,0,0,0,0,450000,0
thomair01,3318,484,0.241864,0.3,452,0.976691,0,0,0,0,0,0,0,0,0,0
thompro01,3820,1304,0.257372,10.8182,1280,0.984492,0,0,0,2,0,1,1,0,1574458,0
thompsa01,7739,1407,0.330715,8.46667,1408,0.933441,0,0,0,0,0,0,0,0,0,1
thomsbo01,5060,1779,0.27042,15.5294,1700,0.915775,0,0,0,3,0,0,0,0,0,0
thornan01,5147,1565,0.253638,16.8667,743,0.921847,0,0,0,2,0,0,1,0,1100000,0
tiantlu01,6621,573,0.163743,0.263158,573,0.951458,229,172,2.2527,3,0,0,0,0,0,0
tidrodi01,4402,620,0.0947368,0,620,0.96786,100,94,1.65127,0,0,0,0,0,0,0
timlimi01,6383,1059,0,0,1058,0.9623,75,73,2.55971,0,0,0,0,0,2137661,0
tinkejo01,5272,1804,0.262201,2.06667,1792,0.93007,0,0,0,0,0,0,0,0,0,1
tobinji01,3068,396,0.229899,1.7,288,0.968773,105,112,0.94375,1,0,0,0,0,0,0
tolanbo01,5129,1282,0.264512,6.14286,1135,0.9344,0,0,0,0,0,0,0,0,0,0
toneyfr01,4550,336,0.158602,0.230769,336,0.947046,139,102,1.19024,0,0,0,0,0,0,0
torboje01,3429,574,0.213515,0.8,559,0.98884,0,0,0,0,0,0,0,0,0,0
torgeea01,5244,1668,0.265245,8.27778,1422,0.93151,0,0,0,0,0,0,0,0,0,0
torrejo01,6109,2209,0.297435,14,2207,0.951833,0,0,0,9,0,1,0,1,0,1
torremi01,6165,499,0.15534,0,494,0.853476,185,160,1.20543,0,0,0,0,0,0,0
tovarce01,4188,1488,0.277608,3.28571,1467,0.902008,0,0,1,0,0,0,0,0,0,0
trammal01,6960,2293,0.285352,9.25,2202,0.974316,0,0,0,6,0,4,3,1,1410744,0
traynpi01,6177,1941,0.319619,3.41176,1914,0.910167,0,0,0,2,0,0,0,0,0,1
trillma01,5805,1780,0.262521,3.38889,1729,0.914887,0,0,0,4,0,3,2,1,476679,0
troutdi01,6714,535,0.213319,1.25,521,0.878956,170,161,1.09932,2,0,0,0,0,0,0
truckvi01,6208,517,0.18019,0.105263,517,0.950211,177,135,1.30947,2,0,0,0,0,0,0
tudorjo01,4046,289,0.153646,0,281,0.981923,117,72,2.01675,0,0,0,0,0,876250,0
turneji01,3058,238,0.218045,0.1,231,0.9514,69,60,1.11495,1,0,0,0,0,0,0
turnete01,6609,1659,0.253167,0.470588,1631,0.901009,0,0,0,0,0,0,0,0,0,0
uhlege01,6355,722,0.288971,0.473684,513,0.868037,200,166,1.10282,0,0,0,0,0,0,0
unserde01,5170,1799,0.257718,5.4375,1575,0.945917,0,0,0,0,0,0,0,0,0,0
valenel01,3682,894,0.278269,11.1818,856,0.9669,0,0,0,1,0,1,0,0,0,0
valenfe01,6146,474,0.199786,0.555556,455,0.918065,173,153,1.85837,6,1,1,2,0,1237500,0
valoel01,7679,1806,0.282362,2.52174,1329,0.856674,0,0,0,0,0,0,0,0,0,0
vanceda01,7425,442,0.15036,0.388889,442,0.914289,197,140,2.05065,0,0,0,0,1,0,1
vandejo01,5128,382,0.151825,0.0769231,346,0.945723,119,121,1.17012,4,0,0,0,0,0,0
vanhage01,5934,1984,0.315671,3.83333,2009,0.863595,40,31,1.02834,0,0,0,0,0,0,0
vanslan01,4489,1658,0.273507,11.7143,1643,0.986332,0,0,0,3,0,5,2,0,1891818,0
varitja01,5114,1546,0.256325,12.8667,1488,0.994167,0,0,0,3,0,1,1,0,4794609,0
vaughar01,6002,1817,0.317578,6.85714,1743,0.9674,0,0,0,9,0,0,0,0,0,1
vaughgr01,5082,1731,0.241684,22.1875,1266,0.983107,0,0,0,4,0,0,1,0,3955278,0
vaughmo01,4327,1512,0.292842,27.3333,1305,0.987092,0,0,0,3,0,0,1,1,7171786,0
veachbo01,4774,1821,0.309946,4,1741,0.903182,0,0,0,0,0,0,0,0,0,0
vealebo01,4528,399,0.114286,0,397,0.777743,120,95,2.10418,2,0,0,0,0,0,0
venturo01,5499,2079,0.266846,17.2941,2052,0.898228,0,0,0,2,0,6,0,0,4475667,0
vernomi01,7752,2409,0.285763,8.19048,2241,0.986905,0,0,0,7,0,0,0,0,0,0
violafr01,5105,421,0.140541,0,421,0.943563,176,150,2.05864,3,1,0,0,1,2301727,0
virdobi01,4859,1583,0.26689,7,1542,0.982562,0,0,0,0,0,1,0,0,0,0
vuckope01,4078,286,0.158654,0,286,0.950291,93,69,1.48221,0,1,0,0,0,540000,0
wadderu01,4709,410,0.161351,0.285714,408,0.903413,193,143,2.50018,0,0,0,0,0,0,1
wagnebi02,5499,854,0.1,0,853,0.844418,47,40,4.02793,7,0,0,0,0,5805188,0
wagneho01,7364,2792,0.327421,4.80952,2775,0.9083,0,0,1.375,0,0,0,0,0,0,1
wakefti01,6995,630,0.117117,0.0526316,627,0.950432,200,180,1.81207,1,0,0,0,0,3110833,0
walberu01,5270,547,0.179006,0.25,544,0.949325,155,141,1.01823,0,0,0,0,0,0,0
walkedi02,6722,1905,0.306231,5.25,1739,0.963495,0,0,0,5,0,0,0,0,0,0
walkeha01,5441,807,0.296492,0.769231,715,0.910486,0,0,0,2,0,0,0,0,0,0
walkela01,5891,1988,0.312726,21.2778,1887,0.90605,0,0,0,5,0,7,3,1,7357562,0
walketo04,3905,1288,0.288977,7.13333,1152,0.940636,0,0,0,0,0,0,0,0,1232000,0
wallabo01,8752,2383,0.267928,1.36,2368,0.936777,24,22,0.540725,0,0,0,0,0,0,1
wallati01,5867,2212,0.257439,14.4444,2192,0.815274,0,0,0,5,0,3,2,0,1351892,0
walshed01,4875,459,0.193015,0.214286,436,0.893619,195,126,2.29594,0,0,0,0,0,0,1
waltebu01,6884,715,0.242625,1.09524,634,0.907588,198,160,1.06843,6,0,0,0,1,0,0
wambsbi01,4437,1491,0.2595,0.538462,1437,0.946246,0,0,0,0,0,0,0,0,0,0
wanerll01,6732,1993,0.316392,1.28571,1821,0.98755,0,0,0,1,0,0,0,0,0,1
wanerpa01,6953,2549,0.333228,5.13636,2361,0.971781,0,0,0,4,0,0,0,1,0,1
wardjo01,5920,1825,0.275141,1.52941,1870,0.866891,164,102,3.51259,0,0,0,0,0,0,1
warnelo01,5643,459,0.223493,0.25,445,0.98525,192,121,1.74724,5,0,0,0,0,0,0
washicl01,5827,1912,0.277589,7.80952,1685,0.971495,0,0,0,2,0,0,0,0,693333,0
wathajo01,3420,860,0.261876,2.1,832,0.949852,0,0,0,0,0,0,0,0,412500,0
watsobo01,6596,1832,0.29523,8.7619,1668,0.9856,0,0,0,2,0,0,0,0,0,0
weisswa01,4830,1495,0.257576,1.78571,1462,0.968179,0,0,0,1,0,0,0,0,1476842,0
welchbo01,5896,520,0.151203,0.117647,507,0.89715,211,146,1.94344,2,1,0,0,0,1930417,0
welchmi01,4399,606,0.223535,0.923077,624,0.707742,307,210,1.3136,0,0,0,0,0,0,1
wellsda01,7395,660,0.129213,0,660,0.947658,239,157,3.1926,3,0,0,0,1,2928433,0
werbebi01,4455,1295,0.271298,6.5,1290,0.797921,0,0,0,0,0,0,0,0,0,0
wertzvi01,6001,1862,0.277423,12.6667,1604,0.982024,0,0,0,4,0,0,0,0,0,0
westrwe01,3665,919,0.216624,8.72727,903,0.98555,0,0,0,2,0,0,0,0,0,0
westsa01,5639,1753,0.298959,4.41176,1602,0.982384,0,0,0,4,0,0,0,0,0,0
wettejo01,4130,618,0.166667,0.0833333,618,0.874608,48,45,3.2895,3,0,0,0,1,3046045,0
wheatza01,6584,2410,0.316714,6.94737,2337,0.964742,0,0,0,0,0,0,0,0,0,1
whitalo01,6596,2390,0.276429,12.8421,2308,0.984347,0,0,0,5,0,3,4,0,1796364,0
whitebu01,4900,924,0.266285,1.88889,887,0.93009,0,0,0,2,0,0,0,0,0,0
whitede01,7093,1560,0.311896,1.15,1619,0.788109,0,0,0,0,0,0,0,0,0,1
whitede03,5877,1941,0.263344,12.2353,1868,0.984659,0,0,0,3,0,7,0,0,2294375,0
whiteea01,5859,548,0.204493,0.235294,542,0.891528,218,185,0.964571,0,0,0,0,0,0,0
whitefr01,6319,2324,0.255249,8.88889,2323,0.877076,0,0,0,5,0,8,1,1,867000,0
whiteha01,4760,337,0.145098,0,336,0.959508,46,54,0.705669,0,0,0,0,0,0,0
whitero01,5133,1881,0.271128,10.6667,1652,0.981784,0,0,0,2,0,0,0,0,0,0
whitero02,5142,1474,0.283554,11.6471,1246,0.987041,0,0,0,1,0,0,0,0,2343400,0
whitewi01,3272,403,0.183356,0.1,408,0.804717,229,166,2.25611,0,0,0,0,0,0,0
wilheho01,7388,1070,0.087963,0.0384615,1070,0.944262,143,122,2.1596,8,0,0,0,0,0,1
willibe02,5565,2076,0.296861,17.9375,1924,0.990481,0,0,0,5,0,4,1,1,6443750,0
willibi01,6267,2488,0.289947,23.6667,2184,0.930048,0,0,0,6,0,0,0,0,0,1
willicy01,6640,2002,0.292183,13.2105,1818,0.975068,0,0,0,0,0,0,0,0,0,0
willidi02,4862,1023,0.259547,4.66667,921,0.927942,0,0,0,0,0,0,0,0,0,1
willike01,5141,1397,0.31921,14,1301,0.895927,0,0,0,0,0,0,0,0,0,0
willima04,5894,1866,0.268286,22.2353,1877,0.926579,0,0,0,5,0,4,4,0,5257333,0
willimi02,4049,619,0.1875,0.0909091,619,0.788336,45,58,1.16407,1,0,0,0,0,1557813,0
willine01,4532,1201,0.254557,4.92308,1225,0.813769,1,1,0.142857,0,0,0,0,0,0,0
willite01,7832,2292,0.344407,27.4211,2152,0.97703,0,0,0,19,0,0,0,2,0,1
willivi01,4520,531,0.166109,0.0769231,525,0.955513,249,205,1.38322,0,0,0,0,0,0,1
williwo02,5244,443,0.194444,0.25,424,0.957187,132,116,2.09939,1,0,0,0,0,3380767,0
willsma01,4869,1942,0.281234,1.33333,1918,0.917496,0,0,0,7,0,2,0,2,0,0
wilsoha01,3983,1348,0.306933,18.7692,1262,0.956886,0,0,0,0,0,0,0,0,0,1
wilsoji01,6375,1525,0.284219,1.68421,1367,0.763403,0,0,0,2,0,0,0,0,0,0
wilsowi02,6463,2154,0.285474,2.15789,2031,0.980605,0,0,0,2,0,1,2,0,1120437,0
winfida01,8139,2973,0.28265,20.2174,2479,0.948281,0,0,0,12,0,7,6,0,2099553,1
winnra01,4528,1717,0.284352,7.33333,1606,0.992212,0,0,0,1,0,0,0,0,3519167,0
wiseri01,6566,511,0.194611,0.833333,506,0.981756,188,181,1.92854,2,0,0,0,0,0,0
wittbo01,5659,438,0.140625,0.0526316,430,0.938889,142,157,1.42656,0,0,0,0,0,1436222,0
wittmi01,4450,341,0,0,341,0.9583,117,116,1.69479,2,0,0,0,0,1594444,0
wittwh01,3781,1139,0.286502,1.8,1058,0.961719,0,0,0,0,0,0,0,0,0,0
womacto01,4670,1303,0.272617,2.25,1250,0.875303,0,0,0,1,0,0,0,0,2340000,0
woodjo02,5144,696,0.283299,1.64286,667,0.967467,117,57,1.61033,0,0,0,0,0,0,0
woodwi01,6262,651,0.0838509,0,651,0.981828,164,156,1.82129,3,0,0,0,0,0,0
worreto01,4411,617,0.0740741,0,621,0.764286,50,52,2.73578,3,0,0,0,0,1739167,0
wrighge01,4168,591,0.301565,0.916667,595,0.854172,0,1,0,0,0,0,0,0,0,1
wrighgl01,4068,1119,0.293523,8.54545,1074,0.811435,0,0,0,0,0,0,0,0,0,0
wrighha01,2339,180,0.272059,0.571429,215,0.748292,4,4,0.9375,0,0,0,0,0,0,1
wyattwh01,5784,366,0.21911,0.411765,360,0.875118,106,95,1.11696,4,0,0,0,0,0,0
wynnea01,8766,796,0.214202,0.73913,691,0.970552,300,244,1.28303,8,1,0,0,0,0,1
wynnji01,5193,1920,0.250263,18.1875,1833,0.977789,0,0,0,3,0,0,0,0,0,0
yastrca01,8209,3308,0.285202,19.6522,2874,0.959869,0,0,0,18,0,7,0,2,0,1
yeagest01,5140,1269,0.227679,6.8,1230,0.988067,0,0,0,0,0,0,0,1,456405,0
yerkest02,2572,711,0.268148,0.75,696,0.942309,0,0,0,0,0,0,0,0,0,0
yorkru01,5143,1603,0.275165,19.7857,1557,0.977837,0,0,0,7,0,0,0,0,0,0
youngcy01,7730,918,0.210473,0.782609,911,0.93696,511,316,2.86857,0,0,0,0,0,0,1
younger01,5164,1730,0.282889,4.38889,1557,0.908179,0,0,0,1,0,0,1,0,2103750,0
youngpe01,4541,730,0.261557,2.90909,670,0.91359,0,0,0,0,0,0,0,0,0,0
youngro01,3241,1211,0.322239,4.2,1211,0.947254,0,0,0,0,0,0,0,0,0,1
yountro01,7121,2856,0.285429,12.55,2709,0.935425,0,0,0,3,0,1,3,2,1966667,1
zachato01,6531,546,0.226381,0.25,533,0.915954,186,191,0.694896,0,0,0,0,0,0,0
zachrpa01,3335,293,0.113208,0,293,0.954255,69,67,1.27192,1,0,0,0,0,0,0
zahnge01,4364,304,0.139535,0,304,0.854407,111,109,1.52826,0,0,0,0,0,550000,0
zeileto01,5525,2158,0.264624,12.0476,2099,0.84845,0,0,0,0,0,0,0,0,2548000,0
zimmech01,7009,1280,0.269248,1.3,1273,0.858685,0,0,0,0,0,0,0,0,0,0
ziskri01,4396,1453,0.287131,15.9231,905,0.97927,0,0,0,2,0,0,0,0,272500,0
