playerID,daysActive,BatG,BatBA,BatHR,FieldG,PitchW,PitchL,allStarCount,Cy_Young_Award,Gold_Glove_Award,Silver_Slugger,MVP,avgSalary,inducted
aardsda01,4156,331,0,0,331,16,18,0,0,0,0,0,1322821,0
aaronha01,8209,3315,0.305317,761,3038,0,0,25,0,3,0,1,0,1
aaronto01,3456,438,0.228571,13,387,0,0,0,0,0,0,0,0,0
aasedo01,4817,450,0,0,450,67,60,1,0,0,0,0,575000,0
abadan01,1676,15,0.0952381,0,9,0,0,0,0,0,0,0,327000,0
abadfe01,2251,316,0.111111,0,316,6,26,0,0,0,0,0,753280,0
abadijo01,45,12,0.22449,0,12,0,0,0,0,0,0,0,0,0
abbated01,4758,856,0.25353,11,830,0,0,0,0,0,0,0,0,0
abbeybe01,1562,79,0.168889,0,79,22,40,0,0,0,0,0,0,0
abbeych01,1464,451,0.280982,19,451,0,0,0,0,0,0,0,0,0
abbotda01,34,3,0.142857,0,3,0,2,0,0,0,0,0,0,0
abbotfr01,879,160,0.208577,1,153,0,0,0,0,0,0,0,0,0
abbotgl01,4028,249,0,0,249,62,83,0,0,0,0,0,0,0
abbotje01,1572,234,0.262982,18,186,0,0,0,0,0,0,0,246250,0
abbotji01,3756,263,0.0952381,0,263,87,108,0,0,0,0,0,1440056,1
abbotku01,2775,718,0.255299,62,628,0,0,0,0,0,0,0,470778,0
abbotky01,1810,57,0.0967742,0,57,4,17,0,0,0,0,0,129500,0
abbotod01,35,22,0.185714,0,21,0,0,0,0,0,0,0,0,0
abbotpa01,5100,166,0.25,0,166,44,38,0,0,0,0,0,924429,0
aberal01,2553,168,0.14,0,168,24,25,0,0,0,0,0,0,0
abercre01,908,180,0.222798,9,134,0,0,0,0,0,0,0,327000,0
abernbr01,1557,232,0.24424,8,228,0,0,0,0,0,0,0,257500,0
abernte01,588,7,0.2,0,7,0,3,0,0,0,0,0,0,0
abernte02,6380,681,0.138122,0,681,63,69,0,0,0,0,0,0,0
abernwo01,263,16,0,0,16,1,1,0,0,0,0,0,0,0
aberscl01,661,63,0.251397,5,49,0,0,0,0,0,0,0,0,0
ablesha01,2069,14,0,0,14,1,5,0,0,0,0,0,0,0
abnersh01,1852,392,0.227381,11,333,0,0,0,0,0,0,0,144700,0
abramca01,2577,567,0.268777,32,445,0,0,0,0,0,0,0,0,0
abramge01,15,3,1,0,3,0,0,0,0,0,0,0,0,0
abregjo01,29,6,0,0,6,1,1,0,0,0,0,0,0,0
abreubo01,6601,2445,0.291213,289,2155,0,0,2,0,1,1,0,7773729,0
abreujo01,79,9,0.214286,1,8,0,0,0,0,0,0,0,0,0
abreujo02,916,458,0.299498,91,376,0,0,1,0,0,1,0,9110889,0
abreuju01,29,7,0,0,7,0,0,0,0,0,0,0,0,0
abreuto01,2624,224,0.253886,6,168,0,0,0,0,0,0,0,510750,0
abreuwi01,1084,38,0,0,38,0,1,0,0,0,0,0,0,0
abstebi01,1346,177,0.24186,1,170,0,0,0,0,0,0,0,0,0
accarje01,2703,262,0.142857,0,262,10,20,0,0,0,0,0,654880,0
aceveal01,2101,208,0,0,208,31,17,0,0,0,0,0,1428550,0
acevejo01,1563,104,0.0792079,0,104,18,25,0,0,0,0,0,286500,0
aceveju01,3019,367,0.0923077,0,367,28,40,0,0,0,0,0,467071,0
achteaj01,759,45,0,0,45,2,1,0,0,0,0,0,0,0
ackerji01,3356,475,0.166667,0,475,33,49,0,0,0,0,0,426500,0
ackerto01,1248,153,0.0649351,0,153,19,13,0,0,0,0,0,0,0
ackledu01,1808,635,0.240941,46,610,0,0,0,0,0,0,0,2460000,0
acklefr01,231,5,0.333333,0,5,1,0,0,0,0,0,0,0,0
acostcy01,1065,107,0,0,107,13,9,0,0,0,0,0,0,0
acosted01,758,57,0.0344828,0,57,6,9,0,0,0,0,0,0,0
acostjo01,653,55,0.15,0,55,10,10,0,0,0,0,0,0,0
acostma01,1879,233,0,0,233,13,13,0,0,0,0,0,633750,0
acostme01,1905,180,0.254587,0,136,0,0,0,0,0,0,0,0,0
acrema01,1093,114,0,0,114,9,6,0,0,0,0,0,133500,0
adairje01,4261,1170,0.253779,57,1171,0,0,0,0,0,0,0,0,0
adairji01,14,18,0.276316,0,18,0,0,0,0,0,0,0,0,0
adamecr01,796,154,0.215017,2,91,0,0,0,0,0,0,0,509500,0
adamsac01,1835,302,0.121212,0,302,41,33,1,0,0,0,0,0,0
adamsau01,808,53,0,0,53,2,0,0,0,0,0,0,507700,0
adamsba01,7420,486,0.210117,3,486,197,140,0,0,0,0,0,0,1
adamsbe01,3316,267,0.202065,2,251,0,0,0,0,0,0,0,0,0
adamsbo01,1,2,0.333333,0,2,0,0,0,0,0,0,0,0,0
adamsbo02,356,5,0,0,5,0,1,0,0,0,0,0,0,0
adamsbo03,4754,1281,0.269221,37,1066,0,0,0,0,0,0,0,0,1
adamsbo04,81,15,0.25,2,3,0,0,0,0,0,0,0,0,0
adamsbu01,3069,576,0.265602,50,527,0,0,0,0,0,0,0,0,0
adamsda01,492,47,0.145455,1,47,4,11,0,0,0,0,0,0,0
adamsda02,137,43,0.192857,2,44,0,0,0,0,0,0,0,540000,0
adamsdi01,131,37,0.202247,2,27,0,0,0,0,0,0,0,0,0
adamsdo01,23,8,0.214286,0,4,0,0,0,0,0,0,0,0,0
adamsge01,7,4,0.230769,0,4,0,0,0,0,0,0,0,0,0
adamsgl01,2709,661,0.27953,34,145,0,0,0,0,0,0,0,0,0
adamshe01,712,95,0.261128,0,85,0,0,0,0,0,0,0,0,0
adamsjo02,746,44,0.3,0,44,5,6,0,0,0,0,0,180500,0
adamska01,522,30,0.03125,0,30,1,9,0,0,0,0,0,0,0
adamsla01,27,6,0,0,2,0,0,0,0,0,0,0,0,0
adamsma01,1596,481,0.2673,59,388,0,0,0,0,0,0,0,797500,0
adamsmi01,676,11,0.333333,0,11,0,4,0,0,0,0,0,0,0
adamsmi02,2144,100,0.194915,3,44,0,0,0,0,0,0,0,0,0
adamsmi03,3775,421,0,0,419,23,20,0,0,0,0,0,2954400,0
adamsre01,58,8,0,0,8,0,1,0,0,0,0,0,0,0
adamsri01,78,11,0.173913,0,11,2,5,0,0,0,0,0,0,0
adamsri02,1116,120,0.214575,4,113,0,0,0,0,0,0,0,0,0
adamsru01,1761,286,0.246606,17,262,0,0,0,0,0,0,0,329500,0
adamsry01,122,29,0.280899,0,26,0,0,0,0,0,0,0,0,0
adamssp01,4395,1432,0.285202,9,1392,0,0,0,0,0,0,0,0,1
adamssp02,1624,184,0.255051,0,131,0,0,0,0,0,0,0,0,0
adamste01,3574,574,0.0512821,0,574,51,62,0,0,0,0,0,1206182,0
adamswi01,2624,65,0.102273,0,65,8,16,0,0,0,0,0,0,0
adamswi02,429,25,0,0,25,6,9,0,0,0,0,0,147833,0
adcocjo01,6005,1968,0.277208,336,1819,0,0,2,0,0,0,0,0,0
adcocna01,1578,56,0,0,56,2,6,0,0,0,0,0,414000,0
addisbo01,1015,208,0.280899,2,135,0,0,0,0,0,0,0,0,0
adducji01,2144,70,0.236111,1,42,0,0,0,0,0,0,0,70000,0
adducji02,392,61,0.189394,1,43,0,0,0,0,0,0,0,501000,0
addybo01,2345,274,0.277011,1,276,0,0,0,0,0,0,0,0,0
adenhni01,342,4,0,0,4,1,0,0,0,0,0,0,400000,0
aderhmo01,2209,106,0.267176,3,57,0,0,0,0,0,0,0,0,0
adkinde01,2570,38,0.227273,1,38,2,4,0,0,0,0,0,0,0
adkindi01,1,3,0.142857,0,3,0,0,0,0,0,0,0,0,0
adkindo01,462,6,0.166667,0,6,1,1,0,0,0,0,0,0,0
adkingr01,540,76,0.181034,0,67,12,27,0,0,0,0,0,0,0
adkinjo01,1871,119,0,0,119,5,5,0,0,0,0,0,301000,0
adkinst01,21,5,0,0,5,1,2,0,0,0,0,0,0,0
adlemti01,153,13,0.190476,0,13,4,4,0,0,0,0,0,0,0
adlesda01,1966,106,0.167969,1,90,0,0,0,0,0,0,0,0,0
adriaeh01,1115,154,0.219931,3,110,0,0,0,0,0,0,0,506500,0
afenitr01,1761,45,0.189873,0,41,0,0,0,0,0,0,0,115000,0
affelje01,4929,807,0.176471,0,807,45,46,0,0,0,0,0,3004500,0
agbaybe01,1565,405,0.275475,40,356,0,0,0,0,0,0,0,320000,0
ageeto01,4034,1137,0.255325,133,1081,0,0,2,0,2,0,0,0,1
agganha01,415,157,0.261122,11,139,0,0,0,0,0,0,0,0,0
aglerjo01,1096,234,0.246338,0,217,0,0,0,0,0,0,0,0,0
agnewsa01,2362,567,0.203105,2,555,0,0,0,0,0,0,0,0,0
agostju01,4303,544,0.1,0,544,40,33,0,0,0,0,0,671191,0
aguaylu01,3451,570,0.235507,37,503,0,0,0,0,0,0,0,297400,0
aguilch01,1473,149,0.230435,3,99,0,0,0,0,0,0,0,321500,0
aguilje01,870,35,0.172414,0,24,0,0,0,0,0,0,0,0,0
aguilri01,5565,752,0.198582,3,747,88,82,3,0,0,0,0,2172533,1
aguirha01,5401,447,0.0850515,0,447,75,72,2,0,0,0,0,0,0
ahearpa01,16,4,0,0,4,0,2,0,0,0,0,0,0,0
ahmedni01,754,249,0.220645,14,237,0,0,0,0,0,0,0,515050,0
aikenwi01,2902,786,0.272512,114,559,0,0,0,0,0,0,0,0,0
aingeda01,855,211,0.219549,2,208,0,0,0,0,0,0,0,0,0
ainsmed01,5095,1078,0.231955,22,996,0,0,0,0,0,0,0,0,0
ainswku01,982,30,0.0714286,0,29,6,8,0,0,0,0,0,284875,0
aitchra01,1523,34,0.169492,0,34,12,12,0,0,0,0,0,0,0
aitonge01,29,10,0.235294,0,7,0,0,0,0,0,0,0,0,0
akejo01,64,13,0.192308,0,13,0,0,0,0,0,0,0,0,0
akerfda01,1796,125,0.111111,0,125,9,10,0,0,0,0,0,110000,0
akerja01,3799,496,0.076087,0,495,47,45,0,0,0,0,0,0,1
akersbi01,1053,174,0.261053,11,152,0,0,0,0,0,0,0,0,0
akersje01,21,5,0.333333,0,5,1,1,0,0,0,0,0,0,0
albagi01,5,3,0,0,3,0,0,0,0,0,0,0,0,0
albaljo01,1780,66,0,0,66,6,3,0,0,0,0,0,398150,0
albanjo01,53,6,0,0,6,0,0,0,0,0,0,0,0,0
alberan01,1144,17,0,0,17,2,5,0,0,0,0,0,0,0
alberbu01,21,6,0.277778,0,0,0,0,0,0,0,0,0,0,0
albercy01,25,4,0,0,4,1,2,0,0,0,0,0,0,0
albergu01,2700,120,0.197183,1,120,0,0,0,0,0,0,0,0,0
alberha01,492,79,0.193939,0,72,0,0,0,0,0,0,0,511500,0
alberjo01,831,27,0,0,27,0,4,0,0,0,0,0,109000,0
alberma01,3717,452,0.0857143,0,452,29,37,0,0,0,0,0,1085625,0
albosed01,1847,19,0.0833333,0,19,0,8,0,0,0,0,0,0,0
albreed01,206,3,0,0,3,1,1,0,0,0,0,0,0,0
albrija01,69,41,0.232323,2,33,0,0,0,0,0,0,0,0,0
albural01,1888,257,0,0,257,18,7,0,0,0,0,0,889375,0
alburvi01,1146,102,0,0,101,18,17,0,0,0,0,0,0,0
alcalsa01,533,68,0.112676,1,68,14,11,0,0,0,0,0,0,0
alcanar01,805,97,0.195046,10,93,0,0,0,0,0,0,0,510000,0
alcanis01,788,51,0.269565,6,33,0,0,0,0,0,0,0,0,0
alcanra01,25,5,0,0,5,1,3,0,0,0,0,0,0,0
alcarlu01,998,115,0.191781,4,104,0,0,0,0,0,0,0,0,0
alcocsc01,105,54,0.173077,0,49,0,0,0,0,0,0,0,0,0
alderda01,291,16,0,0,16,0,1,0,0,0,0,0,0,0
aldremi01,3777,938,0.26228,41,700,0,0,0,0,0,0,0,261500,0
aldresc01,3550,229,0,0,229,20,39,0,0,0,0,0,270625,0
aldrico01,3231,13,0.0555556,0,9,0,0,0,0,0,0,0,200000,0
aldrija01,1056,62,0,0,62,6,5,0,0,0,0,0,62500,0
aldrivi01,4154,252,0.225424,2,252,99,81,0,0,0,0,0,0,0
alenoch01,1227,118,0.209375,2,95,0,0,0,0,0,0,0,0,0
alexabo01,895,9,0,0,9,1,1,0,0,0,0,0,0,0
alexada01,1621,662,0.33102,61,621,0,0,0,0,0,0,0,0,0
alexado01,6668,568,0.166038,0,567,194,179,1,0,0,0,0,745000,1
alexaga01,2208,432,0.229624,55,258,0,0,0,0,0,0,0,0,0
alexage01,660,36,0,0,36,6,3,0,0,0,0,0,0,0
alexahu01,38,7,0.0909091,0,3,0,0,0,0,0,0,0,0,0
alexama01,2963,376,0.214286,0,139,0,0,0,0,0,0,0,0,0
alexama02,5123,599,0.229624,15,535,0,0,0,0,0,0,0,281938,0
alexani01,88,20,0.130435,0,23,0,0,0,0,0,0,0,0,0
alexape01,6983,710,0.207899,11,704,376,210,0,0,0,0,0,0,1
alexasc01,395,21,0,0,21,0,0,0,0,0,0,0,0,0
alexawa01,1905,162,0.187654,1,152,0,0,0,0,0,0,0,0,0
alfarja01,22,7,0.181818,0,3,0,0,0,0,0,0,0,0,0
alfarjo01,13,6,0.125,0,4,0,0,0,0,0,0,0,0,0
alfonan01,3750,604,0.142857,0,604,36,37,0,0,0,0,0,1430455,0
alfoned01,4064,1534,0.284806,150,1502,0,0,1,0,0,1,0,3935750,0
alfonel01,1928,193,0.240271,17,164,0,0,0,0,0,0,0,382000,0
alicelu01,5268,1353,0.259685,48,1137,0,0,0,0,0,0,0,693500,0
allanan01,3465,512,0.240242,16,505,0,0,0,0,0,0,0,124063,0
allarbr01,672,19,0,0,19,4,6,0,0,0,0,0,0,0
allenbe01,4180,1139,0.239424,73,1023,0,0,0,0,0,0,0,0,1
allenbo01,3695,606,0.240615,14,606,0,0,0,0,0,0,0,0,0
allenbo02,20,9,0.136364,0,6,0,0,0,0,0,0,0,0,0
allenbo03,13,3,0.333333,0,3,0,1,0,0,0,0,0,0,0
allenbo04,2357,204,0.129032,0,204,7,12,0,0,0,0,0,0,0
allenbr01,991,116,0.203488,12,107,0,0,0,0,0,0,0,482500,0
allench01,2249,267,0.269095,14,202,0,0,0,0,0,0,0,273333,0
allenco01,1535,328,0,0,328,17,16,0,0,0,0,0,1426275,0
allendi01,5038,1752,0.291752,351,1725,0,0,7,0,0,0,1,0,1
allendu01,92,27,0.25,2,22,0,0,0,0,0,0,0,0,0
allenet01,4388,1281,0.299909,47,1123,0,0,0,0,0,0,0,0,0
allenfr01,1974,181,0.135417,2,180,50,67,0,0,0,0,0,0,0
allenga01,2329,416,0.221489,19,407,0,0,0,0,0,0,0,0,0
allenha01,104,16,0.272727,0,17,0,0,0,0,0,0,0,0,0
allenha02,2576,389,0.240636,6,330,0,0,0,0,0,0,0,0,0
allenho01,104,4,0,0,2,0,0,0,0,0,0,0,0,0
allenja01,77,27,0.148148,0,27,0,0,0,0,0,0,0,0,0
allenja02,126,86,0.223443,4,82,0,0,0,0,0,0,0,0,0
allenje01,1040,342,0.259942,15,322,0,0,0,0,0,0,0,203250,0
allenjo02,4543,369,0.173184,4,356,142,75,1,0,0,0,0,0,1
allenki01,392,42,0.222222,0,24,0,0,0,0,0,0,0,0,0
allenll01,2155,159,0.2,1,159,8,25,0,0,0,0,0,0,0
allenlu01,310,8,0.111111,0,3,0,0,0,0,0,0,0,0,0
allenmy01,1809,156,0.259076,4,161,1,3,0,0,0,0,0,0,0
allenne01,3810,434,0.130435,0,434,58,70,0,0,0,0,0,695000,0
allenni01,2346,216,0.232,0,189,0,0,0,0,0,0,0,0,0
allenro01,10,7,0.0909091,1,5,0,0,0,0,0,0,0,0,0
allenro02,2005,31,0.22,0,4,0,0,0,0,0,0,0,0,0
allensl01,93,14,0.130435,0,13,0,0,0,0,0,0,0,0,0
alleyge01,3676,1205,0.252908,55,1148,0,0,2,0,2,0,0,0,1
alliebo01,145,21,0.177778,1,21,0,0,0,0,0,0,0,0,0
alliega01,166,121,0.198565,3,114,0,0,0,0,0,0,0,0,0
allisan01,167,24,0.16129,0,23,0,0,0,0,0,0,0,0,0
allisar01,1981,168,0.254054,1,174,0,0,0,0,0,0,0,0,0
allisbi01,44,5,0.157895,0,5,0,0,0,0,0,0,0,0,0
allisbo01,4396,1551,0.253658,257,1472,0,0,3,0,0,0,0,0,0
allisda01,41,11,0,0,11,1,1,0,0,0,0,0,0,0
allisdo01,4452,318,0.270789,2,344,0,0,0,0,0,0,0,0,1
allisma01,707,45,0.118421,0,45,9,21,0,0,0,0,0,0,0
allismi01,1372,49,0.216667,0,17,0,0,0,0,0,0,0,0,0
allrebe01,656,65,0.230303,4,51,0,0,0,0,0,0,0,101250,0
almadme01,2214,646,0.284333,15,614,0,0,0,0,0,0,0,0,0
almanar01,2183,254,0,0,254,14,13,0,0,0,0,0,374833,0
almanca01,2795,210,0,0,210,13,13,0,0,0,0,0,435500,0
almeira01,745,102,0.270175,3,87,0,0,0,0,0,0,0,0,0
almonab01,1128,233,0.249275,11,196,0,0,0,0,0,0,0,0,0
almonbi01,5034,1236,0.254054,36,1188,0,0,0,0,0,0,0,253750,0
almoned01,65,12,0,0,12,0,0,0,0,0,0,0,0,0
almoner01,3520,55,0.233083,2,44,0,0,0,0,0,0,0,414000,0
almonhe01,1525,50,0,0,50,1,4,0,0,0,0,0,0,0
almonmi01,27,9,0,0,9,0,2,0,0,0,0,0,0,0
almonzo01,406,47,0.211268,2,38,0,0,0,0,0,0,0,511300,0
almoral01,117,56,0.254098,3,46,0,0,0,0,0,0,0,0,0
alomalu01,1229,116,0.166667,0,116,18,3,0,0,0,0,0,0,0
alomaro01,5980,2437,0.300548,214,2383,0,0,12,0,10,4,2,4787738,1
alomasa01,5128,1483,0.245327,13,1418,0,0,1,0,0,0,0,0,0
alomasa02,6939,1426,0.270678,117,1374,0,0,6,0,1,0,1,1673529,1
alonsyo01,2223,664,0.268664,39,606,0,0,0,0,0,0,0,1560000,0
aloufe01,5799,2090,0.28618,206,2013,0,0,3,0,0,0,0,0,1
alouje01,5863,1393,0.279506,32,1057,0,0,0,0,0,0,0,0,1
alouma01,5016,1688,0.306077,31,1500,0,0,2,0,0,0,0,0,1
aloumo01,6529,1976,0.302747,337,1897,0,0,6,0,0,2,0,4776860,1
alperwh01,1268,450,0.237132,7,435,0,0,0,0,0,0,0,0,0
alstode01,1236,189,0.237952,3,117,0,0,0,0,0,0,0,0,0
alstoga01,12,6,0,0,6,1,0,0,0,0,0,0,152000,0
alstoto01,1265,91,0.243542,4,81,0,0,0,0,0,0,0,0,0
altampo01,761,65,0.125,0,65,7,4,0,0,0,0,0,0,0
altavda01,36,15,0,0,15,0,0,0,0,0,0,0,0,0
altener01,74,14,0,0,14,0,1,0,0,0,0,0,0,0
altenje01,240,19,0.290323,0,12,0,0,0,0,0,0,0,0,0
altheaa01,839,98,0.211765,9,95,0,0,0,0,0,0,0,515500,0
altizda01,1868,514,0.249712,4,484,0,0,0,0,0,0,0,0,0
altmage01,3095,991,0.269169,101,830,0,0,3,0,0,0,0,0,0
altobjo01,2362,166,0.210117,5,130,0,0,0,0,0,0,0,0,0
altroni01,12862,232,0.176895,2,229,84,76,0,0,0,0,0,0,1
altuvjo01,1901,835,0.310009,60,811,0,0,4,0,1,3,0,1685240,0
alusige01,2213,298,0.256135,23,172,0,0,0,0,0,0,0,0,0
alvarab01,668,4,0,0,4,0,1,0,0,0,0,0,0,0
alvarcl01,12,2,0.2,0,2,0,0,0,0,0,0,0,0,0
alvarda01,760,36,0,0,36,4,1,0,0,0,0,0,0,0
alvarda02,332,14,0.25,1,13,0,0,0,0,0,0,0,0,0
alvarga01,831,92,0.221805,7,67,0,0,0,0,0,0,0,170000,0
alvarhe01,1381,92,0.234043,1,92,27,34,1,0,0,0,0,1953240,0
alvarjo01,2823,99,0.272727,0,98,8,9,0,0,0,0,0,125000,0
alvarjo02,1210,145,0,0,145,6,11,0,0,0,0,0,508500,0
alvarju01,1371,80,0,0,80,0,5,0,0,0,0,0,0,0
alvarlu01,3151,463,0.213793,5,426,0,0,0,0,0,0,0,0,0
alvaror01,1021,25,0.156863,2,12,0,0,0,0,0,0,0,0,0
alvaros01,372,95,0.212121,0,81,0,0,0,0,0,0,0,0,0
alvarpe01,2299,858,0.237762,156,702,0,0,1,0,0,1,0,3446951,0
alvarrj01,391,31,0,0,31,0,0,0,0,0,0,0,508750,0
alvarro01,740,17,0.189189,0,15,0,0,0,0,0,0,0,0,0
alvarta01,405,19,0.125,0,19,3,6,0,0,0,0,0,109000,0
alvarto01,760,38,0.25,2,24,0,0,0,0,0,0,0,0,0
alvarvi01,392,9,0,0,9,0,2,0,0,0,0,0,0,0
alvarwi01,5910,359,0.134021,0,359,103,94,1,0,0,0,0,3495179,0
alvisma01,2938,1013,0.246624,111,972,0,0,2,0,0,0,0,0,0
alvorbi01,2991,265,0.252573,3,265,0,0,0,0,0,0,0,0,0
alyeabr01,2579,374,0.245132,38,251,0,0,0,0,0,0,0,0,0
amalfjo01,4804,643,0.243732,9,505,0,0,0,0,0,0,0,0,0
amarari01,3306,731,0.27592,11,647,0,0,0,0,0,0,0,396250,0
amarial01,1985,606,0.230089,18,577,0,0,0,0,0,0,0,659875,0
amaroru01,4109,940,0.234339,8,948,0,0,0,0,1,0,0,0,0
amaroru02,2668,490,0.234409,16,333,0,0,0,0,0,0,0,178000,0
amblewa01,822,271,0.223785,0,272,0,0,0,0,0,0,0,0,0
ambrech01,1166,80,0.232804,4,58,0,0,0,0,0,0,0,0,0
ambrihe01,1468,96,0,0,96,3,7,0,0,0,0,0,446700,0
amelued01,709,42,0.192982,0,27,0,0,0,0,0,0,0,0,0
amesre01,5855,537,0.141732,3,537,183,168,0,0,0,0,0,0,0
amesst01,12,4,0,0,4,0,1,0,0,0,0,0,0,0
amezaal01,3390,586,0.246809,12,545,0,0,0,0,0,0,0,657000,0
amoledo01,271,18,0.104167,0,18,4,10,0,0,0,0,0,0,0
amorosa01,2963,529,0.252608,44,366,0,0,0,0,0,0,0,0,0
amorvi01,863,13,0.166667,0,13,1,3,0,0,0,0,0,0,0
anckewa01,11,4,0,0,4,0,0,0,0,0,0,0,0,0
anderal01,1827,126,0.238462,1,106,0,0,0,0,0,0,0,0,0
anderal02,1943,150,0,0,148,49,54,0,0,0,0,0,336875,0
anderan01,510,122,0.183857,2,93,0,0,0,0,0,0,0,0,0
anderbi01,7,2,0,0,2,0,0,0,0,0,0,0,0,0
anderbo01,2247,247,0.134146,2,246,36,46,0,0,0,0,0,0,0
anderbr01,5159,1853,0.256118,216,1710,0,0,3,0,0,0,0,3020817,1
anderbr02,4258,319,0.135659,1,302,84,84,0,0,0,0,0,2062636,0
anderbr03,1510,359,0.225124,22,338,0,0,0,0,0,0,0,388750,0
anderbr04,2729,130,0.0869565,0,130,39,44,0,0,0,0,0,5607500,0
anderbr05,1998,40,0.220588,0,24,0,0,0,0,0,0,0,0,0
anderbu01,478,64,0,0,64,4,10,0,0,0,0,0,0,0
anderch01,871,81,0.0787402,0,79,24,24,0,0,0,0,0,516350,0
anderco01,465,34,0,0,34,9,8,0,0,0,0,0,511400,0
andercr01,1073,82,0.148936,0,82,7,23,0,0,0,0,0,0,0
anderda01,401,21,0.0967742,0,21,3,13,0,0,0,0,0,0,0
anderda02,3436,878,0.241142,19,792,0,0,0,0,0,0,0,365357,0
anderdr01,20,9,0.111111,0,2,0,0,0,0,0,0,0,0,0
anderdw01,998,149,0.202614,1,126,0,0,0,0,0,0,0,0,0
anderfe01,2695,97,0.260684,2,82,0,0,0,0,0,0,0,0,0
anderfr01,3209,181,0.13141,0,179,53,58,0,0,0,0,0,0,0
anderga01,5854,2264,0.291909,292,1949,0,0,3,0,0,2,1,4501353,1
anderge01,1560,269,0.286991,5,261,0,0,0,0,0,0,0,0,0
andergo01,178,127,0.205811,1,122,0,0,0,0,0,0,0,0,0
anderha01,12,9,0.25,0,9,0,0,0,0,0,0,0,0,0
anderha02,1478,484,0.264187,60,429,0,0,0,0,0,0,0,0,0
anderja01,837,32,0,0,32,2,0,0,0,0,0,0,300000,0
anderji01,2278,423,0.216106,13,413,0,0,0,0,0,0,0,0,0
anderji02,1844,122,0.135294,0,122,25,47,0,0,0,0,0,321000,0
anderjo01,5137,1635,0.290333,49,1609,0,0,0,0,0,0,0,0,0
anderjo02,1406,24,0,0,24,0,0,0,0,0,0,0,0,0
anderjo03,761,179,0.271605,4,161,0,0,0,0,0,0,0,400000,0
anderke01,509,135,0.259563,1,133,0,0,0,0,0,0,0,86500,0
anderla01,1005,16,0,0,16,2,3,0,0,0,0,0,0,0
anderla02,6904,713,0.131579,0,713,40,40,0,0,0,0,0,708227,0
anderla03,603,30,0.166667,0,30,0,0,0,0,0,0,0,0,0
anderma01,2563,257,0,0,257,15,7,0,0,0,0,0,1003333,0
anderma02,3867,1166,0.264788,63,857,0,0,0,0,0,0,0,681111,0
andermi01,2950,721,0.246309,28,628,0,0,0,0,0,0,0,0,0
andermi02,10,3,0,0,3,0,0,0,0,0,0,0,0,0
anderre01,1466,36,0.282051,0,36,5,8,0,0,0,0,0,0,0
anderri01,383,6,0,0,6,0,0,0,0,0,0,0,0,0
anderri02,780,28,0.0909091,0,28,4,4,0,0,0,0,0,0,0
andersc01,3062,18,0,0,18,1,2,0,0,0,0,0,0,0
andersp01,170,152,0.218029,0,152,0,0,0,0,0,0,0,0,1
anderti01,114,99,0.282927,9,98,0,0,0,0,0,0,0,0,0
anderty01,105,20,0.114286,1,19,5,6,0,0,0,0,0,509500,0
anderva01,2470,41,0.298246,0,36,9,20,0,0,0,0,0,0,0
anderwa01,718,17,0.272727,0,17,1,0,0,0,0,0,0,0,0
anderwi01,46,7,0.2,0,7,0,0,0,0,0,0,0,0,0
andinro01,4024,487,0.234513,18,464,0,0,0,0,0,0,0,822300,0
andrast01,9,4,0,0,4,0,0,0,0,0,0,0,0,0
andrecl01,58,8,0,0,8,1,2,0,0,0,0,0,0,0
andreed01,2642,774,0.256727,12,779,0,0,0,0,0,0,0,0,0
andreel01,42,6,0,0,6,0,0,0,0,0,0,0,0,0
andreer01,30,15,0.097561,0,15,0,0,0,0,0,0,0,0,0
andrefr01,371,16,0.275862,0,11,0,0,0,0,0,0,0,0,0
andrehu01,376,8,0,0,8,0,0,0,0,0,0,0,0,0
andreiv01,2601,254,0.183801,0,250,50,59,0,0,0,0,0,0,0
andreji01,76,53,0.188119,3,53,0,0,0,0,0,0,0,0,0
andrejo01,91,22,0.111111,0,22,0,1,0,0,0,0,0,0,0
andrejo02,164,16,0.5,0,16,1,1,0,0,0,0,0,0,0
andreki01,5,2,0.5,0,2,0,0,0,0,0,0,0,0,0
andremi01,2568,902,0.257581,66,847,0,0,1,0,0,0,0,0,0
andrena01,3340,128,0.145833,0,127,41,54,1,0,0,0,0,0,0
andrero01,1633,493,0.251032,3,444,0,0,0,0,0,0,0,0,0
andresh01,2713,569,0.22007,86,559,0,0,0,0,0,0,0,528167,0
andrest01,2303,70,0.214765,1,61,0,0,0,0,0,0,0,0,0
andrewa01,1539,40,0.197183,0,40,0,0,0,0,0,0,0,0,0
andrima01,539,54,0,0,54,11,13,0,0,0,0,0,507500,0
andrubi01,2061,6,0,0,3,0,0,0,0,0,0,0,0,0
andruel01,2736,1263,0.273447,36,1241,0,0,2,0,0,0,0,5719242,0
andrufr01,2901,9,0.292683,0,9,1,0,0,0,0,0,0,0,0
andujjo01,4558,415,0.127243,5,413,130,120,4,0,1,0,0,1016667,0
andujlu01,1024,35,0,0,35,3,10,0,0,0,0,0,170000,0
angelno01,332,28,0,0,28,2,1,0,0,0,0,0,0,0
anglema01,73,31,0.177215,1,29,0,0,0,0,0,0,0,0,0
angleto01,7,5,0.25,0,5,0,0,0,0,0,0,0,0,0
ankenpa01,2969,15,0.241379,0,15,0,0,0,0,0,0,0,0,0
